18390,0,101.5,0,101.5
18405,0,124,0,124
18420,0,109.5,0,109.5
18435,0,92,0,92
18450,0,99.4,0,99.4
18465,0,100.75,0,100.75
18480,0,86.6,0,86.6
18495,0,95.6,0,95.6
18510,0,99.2,0,99.2
18525,0,90,0,90
18540,0,84.4,0,84.4
18555,0,85,0,85
18570,0,158.2,0,158.2
18585,0,105.5,0,105.5
18600,0,77,0,77
18615,0,77,0,77
18630,0,77,0,77
18645,0,77,0,77
18660,0,175.75,0,175.75
18675,0,77,0,77
18690,0,99.4,0,99.4
18705,0,179.2,0,179.2
18720,0,77,0,77
18735,0,77,0,77
18750,0,77,0,77
18765,0,169.25,0,169.25
18780,0,173,0,173
18795,0,77.4,0,77.4
18810,0,77,0,77
18825,0,145,0,145
18840,0,306,0,306
18855,0,77.4,0,77.4
18870,0,101.5,0,101.5
18885,0,100.5,0,100.5
18900,0,100.8,0,100.8
18915,0,76.75,0,76.75
18930,0,70.75,0,70.75
18945,0,99.6,0,99.6
18960,0,126,0,126
18975,0,152.6,0,152.6
18990,0,158.5,0,158.5
19005,0,186,0,186
19020,0,151.5,0,151.5
19035,0,181,0,181
19050,0,146,0,146
19065,0,149,0,149
19080,0,156.25,0,156.25
19095,0,166,0,166
19110,0,153,0,153
19125,0,133.25,0,133.25
19140,0,126.8,0,126.8
19155,0,136.8,0,136.8
19170,0,139,0,139
19185,0,203,0,203
19200,0,77.8,0,77.8
19215,0,77,0,77
19230,0,77,0,77
19245,0,77,0,77
19260,0,77,0,77
19275,0,181.6,0,181.6
19290,0,130,0,130
19305,0,77,0,77
19320,0,79,0,79
19335,0,164.5,0,164.5
19350,0,271,0,271
19365,0,111,0,111
19380,0,107,0,107
19395,0,109,0,109
19410,0,107.8,0,107.8
19425,0,150.8,0,150.8
19440,0,371,0,371
19455,0,309,0,309
19470,0,347,0,347
19485,0,299.2,0,299.2
19500,0,77,0,77
19515,0,77,0,77
19530,0,83.5,0,83.5
19545,0,92,0,92
19560,0,94.5,0,94.5
19575,0,48.2,0,48.2
19590,0,47,0,47
19605,0,65,0,65
19620,0,83.4,0,83.4
19635,0,91.25,0,91.25
19650,0,141.75,0,141.75
19665,0,127.2,0,127.2
19680,0,144.2,0,144.2
19695,0,126,0,126
19710,0,138.5,0,138.5
19725,0,138.2,0,138.2
19740,0,135,0,135
19755,0,143,0,143
19770,0,173,0,173
19785,0,136.8,0,136.8
19800,0,150,0,150
19815,0,147.6666667,0,147.6666667
19830,0,168,0,168
19845,0,162,0,162
19860,0,79,0,79
19875,0,79,0,79
19890,0,79,0,79
19905,0,79,0,79
19920,0,77,0,77
19935,0,198,0,198
19950,0,177,0,177
19965,0,79,0,79
19980,0,77,0,77
19995,0,151.6666667,0,151.6666667
20010,0,324.5,0,324.5
20025,0,88.75,0,88.75
20040,0,102,0,102
20055,0,102,0,102
20070,0,102,0,102
20085,139,147.2,0,286.2
20100,141,395.4,0,536.4
20115,147,297.6666667,0,444.6666667
20130,147,487,670.3636364,1304.363636
20145,147,329.25,823,1299.25
20160,147,77,821,1045
20175,147,77,826,1050
20190,145,87,825,1057
20205,143,95.5,827,1065.5
20220,141,94.5,900,1135.5
20235,139,45,902,1086
20250,139,36.25,902,1077.25
20265,136,45.4,898,1079.4
20280,134,49,900,1083
20295,134,60,887,1081
20310,134,73.6,892.5,1100.1
20325,132,79.8,888,1099.8
20340,130,78.5,874,1082.5
20355,130,77.8,800.5,1008.3
20370,130,68,804,1002
20385,128,88.5,798,1014.5
20400,128,75,885,1088
20415,128,81,872,1081
20430,128,81,879,1088
20445,128,79,872,1079
20460,128,93.8,874,1095.8
20475,126,70,866,1062
20490,128,105.5,874,1107.5
20505,126,119,876,1121
20520,126,79,885,1090
20535,126,79,872,1077
20550,126,79,883,1088
20565,126,79,887,1092
20580,126,79,889,1094
20595,126,181,876,1183
20610,126,284,889,1299
20625,126,81,881,1088
20640,126,77,883,1086
20655,126,135.6,876,1137.6
20670,126,336.8,885,1347.8
20685,126,79,149,354
20700,126,103.75,0,229.75
20715,126,105.75,0,231.75
20730,126,104.75,0,230.75
20745,126,151,0,277
20760,126,453.5,0,579.5
20775,126,281,0,407
20790,10.5,492.8,0,503.3
20805,0,334.4,0,334.4
20820,0,79,0,79
20835,0,79,0,79
20850,0,87,0,87
20865,0,98,0,98
20880,0,98,0,98
20895,0,57.2,0,57.2
20910,0,45,0,45
20925,0,66.33333333,0,66.33333333
20940,0,75,0,75
20955,0,98,0,98
20970,0,90,0,90
20985,0,114.2,0,114.2
21000,0,96,0,96
21015,0,119.75,0,119.75
21030,0,90.5,0,90.5
21045,0,102,0,102
21060,0,118.75,0,118.75
21075,0,98.75,0,98.75
21090,0,101,0,101
21105,0,94.75,0,94.75
21120,0,81.2,0,81.2
21135,0,95,0,95
21150,0,68,0,68
21165,0,150.5,0,150.5
21180,0,83.8,0,83.8
21195,0,78.5,0,78.5
21210,0,77.5,0,77.5
21225,0,77,0,77
21240,0,77,0,77
21255,0,180.8,0,180.8
21270,0,279,0,279
21285,0,79,0,79
21300,0,77,0,77
21315,0,122.25,0,122.25
21330,0,310.5,0,310.5
21345,0,79,0,79
21360,0,104.75,0,104.75
21375,0,107,0,107
21390,0,105.5,0,105.5
21405,0,153,0,153
21420,0,473.25,0,473.25
21435,0,241.5,0,241.5
21450,0,466.4,0,466.4
21465,0,298.2,0,298.2
21480,0,79,0,79
21495,0,77,0,77
21510,0,82.5,0,82.5
21525,0,95.5,0,95.5
21540,0,98,0,98
21555,0,107.5,0,107.5
21570,0,263.6,0,263.6
21585,0,370,0,370
21600,0,334.6,0,334.6
21615,0,333,0,333
21630,0,333,0,333
21645,0,415.6,0,415.6
21660,0,476,0,476
21675,0,465,0,465
21690,0,465,0,465
21705,0,464.2,0,464.2
21720,0,463,0,463
21735,0,465,0,465
21750,0,463,0,463
21765,0,463,0,463
21780,0,463,0,463
21795,0,463,0,463
21810,0,463,0,463
21825,0,597,0,597
21840,0,488,0,488
21855,0,586,0,586
21870,0,569,0,569
21885,0,568,0,568
21900,0,569,0,569
21915,0,220,0,220
21930,0,77,0,77
21945,0,77,0,77
21960,0,77,0,77
21975,0,77,0,77
21990,0,77,0,77
22005,0,18.25,0,18.25
22020,0,4,0,4
22035,0,4,0,4
22050,0,4,0,4
22065,0,4,0,4
22080,0,4,0,4
22095,0,4,0,4
22110,0,4,0,4
22125,0,4,0,4
22140,0,4,0,4
22155,0,4,0,4
22170,0,4,0,4
22185,0,4,0,4
